id;Kanji;Strokes;JLPT-test;"Name of Radical";"Reading within Joyo";"Reading beyond Joyo"
1468;哲;10;1;"Kuchi, Kuchihen";テツ;あき
1724;苗;8;1;Kusakanmuri;ビョウ、なえ、[なわ];ミョウ
189;塊;13;1;"Tsuchi, Tsuchihen";カイ、かたまり;
701;彩;11;1;Sanzukuri;サイ、いろど-る;
957;徐;10;1;Gyooninben;ジョ;おもむ
1213;訴;12;1;"Gon, Gonben";ソ、うった-える;
1981;雄;12;1;Furutori;ユウ、お、おす;ユ
446;句;5;1;"Kuchi, Kuchihen";ク;
1214;塑;13;1;"Tsuchi, Tsuchihen";ソ;
1470;徹;15;1;Gyooninben;テツ;とお
1982;誘;14;1;"Gon, Gonben";ユウ、さそ-う;
1471;撤;15;1;Tehen;テツ;
1727;描;11;1;Tehen;ビョウ、えが-く、か-く;
1983;憂;15;1;"Kokoro, Risshinben, Shitagokoro";ユウ、うれ-える、うれ-い、う-い;
448;駆;14;1;"Uma, Umahen";ク、か-ける、か-る;
960;升;4;1;Juu;ショウ、ます;
1216;礎;18;1;"Ishi, Ishihen";ソ、いしずえ;
1984;融;16;1;"Mushi, Mushihen";ユウ;と、ど
193;壊;16;1;"Tsuchi, Tsuchihen";カイ、こわ-す、こわ-れる;エ
705;斎;11;1;Sei;サイ;いつき、とき
1473;典;8;1;Hachi;テン;のり、つね
194;懐;16;1;"Kokoro, Risshinben, Shitagokoro";カイ、ふところ、なつ-かしい、なつ-かしむ、なつ-く、なつ-ける;いだ
1218;壮;6;1;Samurai;ソウ;
1730;浜;10;1;"Mizu, Sanzui, Shitamizu";ヒン、はま;
451;愚;13;1;"Kokoro, Risshinben, Shitagokoro";グ、おろ-か;
963;匠;6;1;Hakogamae;ショウ;たくみ
1732;賓;15;1;"Kai, Kaihen";ヒン;まろうど
709;裁;12;1;"Koromo, Koromohen";サイ、た-つ、さば-く;
965;抄;7;1;Tehen;ショウ;
1477;添;11;1;"Mizu, Sanzui, Shitamizu";テン、そ-える、そ-う;
1733;頻;17;1;Oogai;ヒン;しき
1989;誉;13;1;"Gon, Gonben";ヨ、ほま-れ;ほ
198;劾;8;1;Chikara;ガイ;
454;遇;12;1;Shinnyoo;グウ;あ
710;債;13;1;"Hito, Ninben, Hitoyane";サイ;
966;肖;7;1;"Niku, Nikuzuki";ショウ;
1222;奏;9;1;Dai;ソウ、かな-でる;
1734;敏;10;1;Nobun;ビン;さと、と、ざと
711;催;13;1;"Hito, Ninben, Hitoyane";サイ、もよお-す;
967;尚;8;1;Shoo;ショウ;たか、ひさ、な
1735;瓶;11;1;Kawara;ビン;ヘイ、かめ、がめ
1224;荘;9;1;Kusakanmuri;ソウ;ショウ、ジョウ
201;涯;11;1;"Mizu, Sanzui, Shitamizu";ガイ;
457;屈;8;1;Shikabane;クツ;かが
1993;羊;6;1;Hitsuji;ヨウ、ひつじ;
202;街;12;1;Gyoogamae;ガイ、[カイ]、まち;
714;載;13;1;"Kuruma, Kurumahen";サイ、の-せる、の-る;
203;慨;13;1;"Kokoro, Risshinben, Shitagokoro";ガイ;
971;松;8;1;"Ki, Kihen";ショウ、まつ;
1227;倉;10;1;"Hito, Ninben, Hitoyane";ソウ、くら;
460;熊;14;1;"Hi, Hihen, Renga";くま;ユウ
972;沼;8;1;"Mizu, Sanzui, Shitamizu";ショウ、ぬま;
1484;斗;4;1;Tomasu;ト;
205;該;13;1;"Gon, Gonben";ガイ;
461;繰;19;1;"Ito, Itohen";く-る;
973;昭;9;1;"Nichi, Nichihen";ショウ;あき、て
1229;挿;10;1;Tehen;ソウ、さ-す;
1485;吐;6;1;"Kuchi, Kuchihen";ト、は-く;
1741;扶;7;1;Tehen;フ;
206;概;14;1;"Ki, Kihen";ガイ;おおむ
974;宵;10;1;Ukanmuri;ショウ、よい;
1230;桑;10;1;"Ki, Kihen";ソウ、くわ;
1998;庸;11;1;Madare;ヨウ;つね
719;剤;10;1;"Katana, Rittoo";ザイ;
1231;巣;11;1;Tsukanmuri;ソウ、す;
1999;揚;12;1;Tehen;ヨウ、あ-げる、あ-がる;
208;垣;9;1;"Tsuchi, Tsuchihen";かき;
464;勲;15;1;Chikara;クン;いさお
2000;揺;12;1;Tehen;ヨウ、ゆ-れる、ゆ-る、ゆ-らぐ、ゆ-るぐ、ゆ-する、ゆ-さぶる、ゆ-すぶる;
465;薫;16;1;Kusakanmuri;クン、かお-る;
977;症;10;1;Yamaidare;ショウ;
1233;曹;11;1;Hirabi;ソウ;
1745;附;8;1;Kozatohen;フ;つ、づ
722;崎;11;1;"Yama, Yamahen";さき;キ
978;祥;10;1;"Shimesu, Shimesuhen";ショウ;
467;郡;10;1;Oozato;グン;こおり、ごおり
979;称;10;1;"Nogi, Nogihen";ショウ;とな、たた
1235;爽;11;1;"Meme, Kou";ソウ、さわ-やか;
724;削;9;1;"Katana, Rittoo";サク、けず-る;
1748;赴;9;1;"Hashiru, Soonyoo";フ、おもむ-く;
981;唱;11;1;"Kuchi, Kuchihen";ショウ、とな-える;うた
1237;創;12;1;"Katana, Rittoo";ソウ、つく-る;はじ
470;刑;6;1;"Katana, Rittoo";ケイ;ギョウ
1238;喪;12;1;"Kuchi, Kuchihen";ソウ、も;うしな
1494;奴;5;1;"Onna, Onnahen";ド;ヌ、やっこ、やつ
215;核;10;1;"Ki, Kihen";カク;
727;索;10;1;"Ito, Itohen";サク;
983;渉;11;1;"Mizu, Sanzui, Shitamizu";ショウ;わた
216;殻;11;1;Rumata;カク、から;
472;系;7;1;"Ito, Itohen";ケイ;
728;策;12;1;"Take, Takekanmuri";サク;
1240;葬;12;1;Kusakanmuri;ソウ、ほうむ-る;
2008;窯;15;1;"Ana, Anakanmuri";ヨウ、かま;
217;郭;11;1;Oozato;カク;くるわ
473;径;8;1;Gyooninben;ケイ;みち
729;酢;12;1;"Tori, Torihen";サク、す;
2009;養;15;1;"Shoku, Shokuhen";ヨウ、やしな-う;
474;茎;8;1;Kusakanmuri;ケイ、くき;
730;搾;13;1;Tehen;サク、しぼ-る;
986;訟;11;1;"Gon, Gonben";ショウ;
1242;僧;13;1;"Hito, Ninben, Hitoyane";ソウ;
1498;刀;2;1;"Katana, Rittoo";トウ、かたな;ト
1754;腐;14;1;"Niku, Nikuzuki";フ、くさ-る、くさ-れる、くさ-らす;
2010;擁;16;1;Tehen;ヨウ;
731;錯;16;1;"Kane, Kanehen";サク;
1755;敷;15;1;Nobun;フ、し-く;
2011;謡;16;1;"Gon, Gonben";ヨウ、うたい、うた-う;
220;隔;13;1;Kozatohen;カク、へだ-てる、へだ-たる;
988;掌;12;1;Te;ショウ;たなごころ
221;閣;14;1;Mongamae;カク;
477;契;9;1;Dai;ケイ、ちぎ-る;
989;晶;12;1;"Nichi, Nichihen";ショウ;あき
1757;賦;15;1;"Kai, Kaihen";フ;
2013;抑;7;1;Tehen;ヨク、おさ-える;そもそも
1246;遭;14;1;Shinnyoo;ソウ、あ-う;
1758;譜;19;1;"Gon, Gonben";フ;
223;獲;16;1;"Inu, Kemonohen";カク、え-る;
991;焦;12;1;"Hi, Hihen, Renga";ショウ、こ-げる、こ-がす、こ-がれる、あせ-る;
1247;槽;15;1;"Ki, Kihen";ソウ;
1503;豆;7;1;Mame;トウ、[ズ]、まめ;
1759;侮;8;1;"Hito, Ninben, Hitoyane";ブ、あなど-る;
224;嚇;17;1;"Kuchi, Kuchihen";カク;
480;啓;11;1;"Kuchi, Kuchihen";ケイ;
992;硝;12;1;"Ishi, Ishihen";ショウ;
225;穫;18;1;"Nogi, Nogihen";カク;か
481;掲;11;1;Tehen;ケイ、かか-げる;
482;渓;11;1;"Mizu, Sanzui, Shitamizu";ケイ;ケ、たに
994;詔;12;1;"Gon, Gonben";ショウ、みことのり;
2018;翼;17;1;Hane;ヨク、つばさ;
227;岳;8;1;"Yama, Yamahen";ガク、たけ;
995;証;12;1;"Gon, Gonben";ショウ;あかし、あか
1251;霜;17;1;"Ame, Amekanmuri";ソウ、しも;
484;蛍;11;1;"Mushi, Mushihen";ケイ、ほたる;
740;撮;15;1;Tehen;サツ、と-る;つま
1252;騒;18;1;"Uma, Umahen";ソウ、さわ-ぐ;
2020;裸;13;1;"Koromo, Koromohen";ラ、はだか;
741;擦;17;1;Tehen;サツ、す-る、す-れる;こす
997;傷;13;1;"Hito, Ninben, Hitoyane";ショウ、きず、いた-む、いた-める;
1253;藻;19;1;Kusakanmuri;ソウ、も;
1765;伏;6;1;"Hito, Ninben, Hitoyane";フク、ふ-せる、ふ-す;
2021;羅;19;1;Amigashira;ラ;
998;奨;13;1;Dai;ショウ;すす
231;掛;11;1;Tehen;か-ける、か-かる、かかり;
1511;桃;10;1;"Ki, Kihen";トウ、もも;
2023;雷;13;1;"Ame, Amekanmuri";ライ、かみなり;
232;潟;15;1;"Mizu, Sanzui, Shitamizu";かた;
1000;詳;13;1;"Gon, Gonben";ショウ、くわ-しい;
1512;討;10;1;"Gon, Gonben";トウ、う-つ;
233;括;9;1;Tehen;カツ;くく
489;携;13;1;Tehen;ケイ、たずさ-える、たずさ-わる;
1001;彰;14;1;Sanzukuri;ショウ;あき
1513;透;10;1;Shinnyoo;トウ、す-く、す-かす、す-ける;とお
490;継;13;1;"Ito, Itohen";ケイ、つ-ぐ;ケ
1002;障;14;1;Kozatohen;ショウ、さわ-る;
235;喝;11;1;"Kuchi, Kuchihen";カツ;
747;桟;10;1;"Ki, Kihen";サン;さじき
1003;憧;15;1;"Kokoro, Risshinben, Shitagokoro";ショウ、あこが-れる;ドウ
1515;悼;11;1;"Kokoro, Risshinben, Shitagokoro";トウ、いた-む;
2027;酪;13;1;"Tori, Torihen";ラク;
236;渇;11;1;"Mizu, Sanzui, Shitamizu";カツ、かわ-く;
492;慶;15;1;"Kokoro, Risshinben, Shitagokoro";ケイ;よろこ
748;蚕;10;1;"Mushi, Mushihen";サン、かいこ;ごかい
1004;衝;15;1;Gyoogamae;ショウ;つ、づ
749;惨;11;1;"Kokoro, Risshinben, Shitagokoro";サン、ザン、みじ-め;
1261;即;7;1;"Fushizukuri, Warifu";ソク;すなわ、つ
1517;陶;11;1;Kozatohen;トウ;すえ
1773;覆;18;1;Nishi;フク、おお-う、くつがえ-す、くつがえ-る;フ
1006;償;17;1;"Hito, Ninben, Hitoyane";ショウ、つぐな-う;
239;滑;13;1;"Mizu, Sanzui, Shitamizu";カツ、コツ、すべ-る、なめ-らか;
495;憩;16;1;"Kokoro, Risshinben, Shitagokoro";ケイ、いこ-い、いこ-う;
751;傘;12;1;"Hito, Ninben, Hitoyane";サン、かさ;
1007;礁;17;1;"Ishi, Ishihen";ショウ;
1519;搭;12;1;Tehen;トウ;
2031;覧;17;1;Miru;ラン;
240;褐;13;1;"Koromo, Koromohen";カツ;
1008;鐘;20;1;"Kane, Kanehen";ショウ、かね;シュ
1264;促;9;1;"Hito, Ninben, Hitoyane";ソク、うなが-す;
1520;棟;12;1;"Ki, Kihen";トウ、むね、[むな];
2032;濫;18;1;"Mizu, Sanzui, Shitamizu";ラン;
241;轄;17;1;"Kuruma, Kurumahen";カツ;
497;鶏;19;1;Tori;ケイ、にわとり;どり
2033;藍;18;1;Kusakanmuri;ラン、あい;
242;且;5;1;Ichi;か-つ;
754;酸;14;1;"Tori, Torihen";サン、す-い;
1522;痘;12;1;Yamaidare;トウ;
2034;欄;20;1;"Ki, Kihen";ラン;
243;株;10;1;"Ki, Kihen";かぶ;シュ
1011;冗;4;1;Wakanmuri;ジョウ;
1779;紛;10;1;"Ito, Itohen";フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい;まが
2035;吏;6;1;"Kuchi, Kuchihen";リ;
500;鯨;19;1;"Uo, Uohen";ゲイ、くじら;
1780;雰;12;1;"Ame, Amekanmuri";フン;きり
245;鎌;18;1;"Kane, Kanehen";かま;
1781;噴;15;1;"Kuchi, Kuchihen";フン、ふ-く;
246;刈;4;1;"Katana, Rittoo";か-る;
758;暫;15;1;"Nichi, Nichihen";ザン;しばら
1782;墳;15;1;"Tsuchi, Tsuchihen";フン;
503;撃;15;1;Te;ゲキ、う-つ;
759;士;3;1;Samurai;シ;
1271;俗;9;1;"Hito, Ninben, Hitoyane";ゾク;
1527;統;12;1;"Ito, Itohen";トウ、す-べる;
1783;憤;15;1;"Kokoro, Risshinben, Shitagokoro";フン、いきどお-る;
2039;痢;12;1;Yamaidare;リ;
504;激;16;1;"Mizu, Sanzui, Shitamizu";ゲキ、はげ-しい;
1016;浄;9;1;"Mizu, Sanzui, Shitamizu";ジョウ;きよ
1528;稲;14;1;"Nogi, Nogihen";トウ、いね、[いな];
1784;奮;16;1;Dai;フン、ふる-う;
1017;剰;11;1;"Katana, Rittoo";ジョウ;あま
1273;属;12;1;Shikabane;ゾク;ショク、つ
1529;踏;15;1;"Ashi, Ashihen";トウ、ふ-む、ふ-まえる;
2041;履;15;1;Shikabane;リ、は-く;くつ
1274;賊;13;1;"Kai, Kaihen";ゾク;
1530;糖;16;1;"Kome, Komehen";トウ;
2042;璃;15;1;"Tama, Oo";リ;
251;缶;6;1;Hotogi;カン;
507;穴;5;1;"Ana, Anakanmuri";ケツ、あな;
763;氏;4;1;Uji;シ、うじ;
2043;離;19;1;Furutori;リ、はな-れる、はな-す;
1532;謄;17;1;"Gon, Gonben";トウ;
1788;丙;5;1;Ichi;ヘイ;ひのえ
253;肝;7;1;"Niku, Nikuzuki";カン、きも;
1277;率;11;1;Gen;ソツ、リツ、ひき-いる;
1533;藤;18;1;Kusakanmuri;トウ、ふじ;
510;結;12;1;"Ito, Itohen";ケツ、むす-ぶ、ゆ-う、ゆ-わえる;ケチ
1534;闘;18;1;Mongamae;トウ、たたか-う;
255;冠;9;1;Wakanmuri;カン、かんむり;
511;傑;13;1;"Hito, Ninben, Hitoyane";ケツ;
1023;縄;15;1;"Ito, Itohen";ジョウ、なわ;
1535;騰;20;1;"Uma, Umahen";トウ;あ
1791;併;8;1;"Hito, Ninben, Hitoyane";ヘイ、あわ-せる;しか
3;挨;10;0;Tehen;アイ;
1283;遜;14;0;Shinnyoo;ソン;へりくだ
5;曖;17;0;"Nichi, Nichihen";アイ;
1030;拭;9;0;Tehen;ショク、ふ-く、ぬぐ-う;
1799;蔽;15;0;Kusakanmuri;ヘイ;おお
1800;餅;15;0;"Shoku, Shokuhen";ヘイ、もち;
2056;侶;9;0;"Hito, Ninben, Hitoyane";リョ;
1289;唾;11;0;"Kuchi, Kuchihen";ダ、つば;
10;宛;8;0;Ukanmuri;あ-てる;エン
1803;璧;18;0;"Tama, Oo";ヘキ;
1806;蔑;14;0;Kusakanmuri;ベツ、さげす-む;
1040;尻;5;0;Shikabane;しり;
789;恣;10;0;"Kokoro, Risshinben, Shitagokoro";シ;ほしいまま
1045;芯;7;0;Kusakanmuri;シン;
1557;栃;9;0;"Ki, Kihen";[とち];
1303;堆;11;0;"Tsuchi, Tsuchihen";タイ;ツイ、うずたか
24;畏;9;0;"Ta, Tahen";イ、おそ-れる;かしこ
1563;頓;13;0;Oogai;トン;とみ
1819;哺;10;0;"Kuchi, Kuchihen";ホ;
540;鍵;17;0;"Kane, Kanehen";ケン、かぎ;
1564;貪;11;0;"Kai, Kaihen";ドン、むさぼ-る;
29;萎;11;0;Kusakanmuri;イ、な-える;しぼ、しお
31;椅;12;0;"Ki, Kihen";イ;
1311;戴;17;0;"Hokogamae, Hokozukuri";タイ;いただ
1567;丼;5;0;Ten;どんぶり、[どん];
32;彙;13;0;Keigashira;イ;
289;韓;18;0;Nameshigawa;カン;から
803;摯;15;0;Tehen;シ;
1572;謎;17;0;"Gon, Gonben";なぞ;
1573;鍋;17;0;"Kane, Kanehen";なべ;
296;玩;8;0;"Tama, Oo";ガン;
553;舷;11;0;"Fune, Funehen";ゲン;ふなばた
44;茨;9;0;Kusakanmuri;[いばら];
1580;匂;4;0;Tsutsumigamae;にお-う;
49;咽;9;0;"Kuchi, Kuchihen";イン;のど、むせ
562;股;8;0;"Niku, Nikuzuki";コ、また;もも
1332;誰;15;0;"Gon, Gonben";だれ;スイ
53;淫;11;0;"Mizu, Sanzui, Shitamizu";イン、みだ-ら;
1078;腎;13;0;"Niku, Nikuzuki";ジン;
823;餌;15;0;"Shoku, Shokuhen";ジ、えさ、え;
1847;蜂;13;0;"Mushi, Mushihen";ホウ、はち;
824;璽;19;0;"Tama, Oo";ジ;
1595;捻;11;0;Tehen;ネン;ひね
574;錮;16;0;"Kane, Kanehen";コ;
830;叱;5;0;"Kuchi, Kuchihen";シツ、しか-る;
63;鬱;29;0;"Cho, Nioizake";ウツ;ふさ
1855;坊;7;0;"Tsuchi, Tsuchihen";ボウ、[ボッ];
1344;綻;14;0;"Ito, Itohen";タン、ほころ-びる;
2112;賂;13;0;"Kai, Kaihen";ロ;まいな
836;嫉;13;0;"Onna, Onnahen";シツ;
2117;弄;7;0;"Komanuki, Nijuuashi";ロウ、もてあそ-ぶ;
1611;罵;15;0;Amigashira;バ、ののし-る;
332;毀;13;0;Rumata;キ;
1100;裾;13;0;"Koromo, Koromohen";すそ;
2124;籠;22;0;"Take, Takekanmuri";ロウ、かご、こ-もる;
590;勾;4;0;Tsutsumigamae;コウ;ま
1870;貌;14;0;"Mujina, Mujinahen";ボウ;かたち
335;畿;15;0;"Ta, Tahen";キ;
2127;麓;19;0;Shika;ロク、ふもと;
1874;頬;16;0;Oogai;ほお;キョウ、ほほ
2132;脇;10;0;"Niku, Nikuzuki";わき;キョウ
1365;緻;16;0;"Ito, Itohen";チ;
91;怨;9;0;"Kokoro, Risshinben, Shitagokoro";エン、オン;うら
1884;勃;9;0;Chikara;ボツ;
1121;凄;10;0;Nisui;セイ;すさ、すご
1635;剥;10;0;"Katana, Rittoo";ハク、は-がす、は-ぐ、は-がれる、は-げる;む
873;腫;13;0;"Niku, Nikuzuki";シュ、は-れる、は-らす;
1898;昧;9;0;"Nichi, Nichihen";マイ;
1387;酎;10;0;"Tori, Torihen";チュウ;
876;寿;7;0;Sun;ジュ、ことぶき;ことほ、とし
1644;箸;15;0;"Take, Takekanmuri";はし;
1645;畑;9;0;"Ta, Tahen";はた、はたけ;
878;呪;8;0;"Kuchi, Kuchihen";ジュ、のろ-う;まじな
1902;枕;8;0;"Ki, Kihen";まくら;チン
368;臼;6;0;Usu;キュウ、うす;
1136;醒;16;0;"Tori, Torihen";セイ;さ、ざ
631;梗;11;0;"Ki, Kihen";コウ;
633;喉;12;0;"Kuchi, Kuchihen";コウ、のど;
1145;脊;10;0;"Niku, Nikuzuki";セキ;せ
1657;氾;5;0;"Mizu, Sanzui, Shitamizu";ハン;
122;臆;17;0;"Niku, Nikuzuki";オク;
634;慌;12;0;"Kokoro, Risshinben, Shitagokoro";コウ、あわ-てる、あわ-ただしい;
379;嗅;13;0;"Kuchi, Kuchihen";キュウ、か-ぐ;
1915;蜜;14;0;"Mushi, Mushihen";ミツ;
1148;戚;11;0;"Hokogamae, Hokozukuri";セキ;
1660;汎;6;0;"Mizu, Sanzui, Shitamizu";ハン;
125;俺;10;0;"Hito, Ninben, Hitoyane";おれ;
894;袖;10;0;"Koromo, Koromohen";シュウ、そで;
1407;貼;12;0;"Kai, Kaihen";チョウ、は-る;
896;羞;11;0;Hitsuji;シュウ;はじ
1412;嘲;15;0;"Kuchi, Kuchihen";チョウ、あざけ-る;
1671;斑;12;0;Bun;ハン;まだら、ふ
905;蹴;19;0;"Ashi, Ashihen";シュウ、け-る;
650;乞;3;0;"Otsu, Otsunyoo";こ-う;
1930;冥;10;0;Wakanmuri;メイ、ミョウ;
1420;捗;10;0;Tehen;チョク;はかど
143;苛;8;0;Kusakanmuri;カ;
655;傲;13;0;"Hito, Ninben, Hitoyane";ゴウ;おご
1938;麺;16;0;Mugi;メン;
1435;爪;4;0;Tsumekanmuri;つめ、[つま];が
669;頃;11;0;Oogai;ころ;ケイ
1182;煎;13;0;"Hi, Hihen, Renga";セン、い-る;
1183;羨;13;0;Hitsuji;セン、うらや-む、うらや-ましい;
1184;腺;13;0;"Niku, Nikuzuki";セン;
1185;詮;13;0;"Gon, Gonben";セン;
1187;箋;14;0;Kusakanmuri;セン;
164;牙;4;0;"Kiba, Kibahen";ガ、[ゲ]、きば;
165;瓦;5;0;Kawara;ガ、かわら;
677;痕;11;0;Yamaidare;コン、あと;
1962;闇;17;0;Mongamae;やみ;
428;巾;3;0;"Haba, Kinben";キン;はば
1709;膝;15;0;"Niku, Nikuzuki";ひざ;シツ、シッ
1965;喩;12;0;"Kuchi, Kuchihen";ユ;たと
1710;肘;7;0;"Niku, Nikuzuki";ひじ;チュウ
1202;膳;16;0;"Niku, Nikuzuki";ゼン;
1458;諦;16;0;"Gon, Gonben";テイ、あきら-める;タイ
692;挫;10;0;Tehen;ザ;くじ
437;僅;13;0;"Hito, Ninben, Hitoyane";キン、わず-か;
1466;溺;13;0;"Mizu, Sanzui, Shitamizu";デキ、おぼ-れる;
190;楷;13;0;"Ki, Kihen";カイ;
1215;遡;14;0;Shinnyoo;ソ、さかのぼ-る;
192;潰;15;0;"Mizu, Sanzui, Shitamizu";カイ、つぶ-す、つぶ-れる;つい
450;惧;11;0;"Kokoro, Risshinben, Shitagokoro";グ;
195;諧;16;0;"Gon, Gonben";カイ;
1479;填;13;0;"Tsuchi, Tsuchihen";テン;
200;崖;11;0;"Yama, Yamahen";ガイ、がけ;
456;串;7;0;"Bou, Tatebou";くし;
712;塞;13;0;"Tsuchi, Tsuchihen";サイ、ソク、ふさ-ぐ、ふさ-がる;
1994;妖;7;0;"Onna, Onnahen";ヨウ、あや-しい;
459;窟;13;0;"Ana, Anakanmuri";クツ;
204;蓋;13;0;Kusakanmuri;ガイ、ふた;かさ
716;埼;11;0;"Tsuchi, Tsuchihen";[さい];さき、ざき
1486;妬;8;0;"Onna, Onnahen";ト、ねた-む;
207;骸;16;0;"Hone, Honehen";ガイ;むくろ
1744;阜;8;0;Kozatohen;[フ];おか
209;柿;9;0;"Ki, Kihen";かき;シ
1234;曽;11;0;Hirabi;ソウ、[ゾ];ソ
1746;訃;9;0;"Gon, Gonben";フ;
1492;賭;16;0;"Kai, Kaihen";ト、か-ける;
726;柵;9;0;"Ki, Kihen";サク;しがらみ
2006;瘍;14;0;Yamaidare;ヨウ;
1239;痩;12;0;Yamaidare;ソウ、や-せる;
2014;沃;7;0;"Mizu, Sanzui, Shitamizu";ヨク;
736;刹;8;0;"Katana, Rittoo";サツ、セツ;
1248;踪;15;0;"Ashi, Ashihen";ソウ;
737;拶;9;0;Tehen;サツ;
993;粧;12;0;"Kome, Komehen";ショウ;よそお
2019;拉;8;0;Tehen;ラ;ひ
1509;唐;10;0;"Kuchi, Kuchihen";トウ、から;
230;顎;18;0;Oogai;ガク、あご;
491;詣;13;0;"Gon, Gonben";ケイ、もう-でる;
2028;辣;14;0;Karai;ラツ;
493;憬;15;0;"Kokoro, Risshinben, Shitagokoro";ケイ;
238;葛;12;0;Kusakanmuri;カツ、くず;つづら、かずら
494;稽;15;0;"Nogi, Nogihen";ケイ;
1010;丈;3;0;Ichi;ジョウ、たけ;
1267;捉;10;0;Tehen;ソク、とら-える;
244;釜;10;0;"Kane, Kanehen";かま;プ
501;隙;13;0;Kozatohen;ゲキ、すき;ひま
757;斬;11;0;"Kin, Onozukuri";ザン、き-る;
2037;里;7;0;"Sato, Satohen";リ、さと;
505;桁;10;0;"Ki, Kihen";けた;コウ
2047;慄;13;0;"Kokoro, Risshinben, Shitagokoro";リツ;
